,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,original,porch,total_sf,total_rooms
60,64,528382020,sixty,RL,92.0,11764,2,3,CulDSac,2,NoRidge,2Story,8,7,1999,2007,Gable,VinylSd,VinylSd,BrkFace,348.0,3,2,PConc,5.0,4.0,1.0,6.0,524.0,1.0,0.0,628.0,4,4.0,0,2270,2.0,1.0,1,3,7,1,5.0,Attchd,1999.0,3.0,3.0,671.0,4.0,4.0,2,132,0,0.0,0.0,0,4,2010,12.577636201962656,train,1,3422.0,13
61,1799,528458130,sixty,FV,75.0,9000,3,3,Inside,2,Somerst,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,None,0.0,3,2,PConc,5.0,4.0,3.0,6.0,64.0,1.0,0.0,1120.0,4,4.0,0,2610,2.0,1.0,1,4,7,1,5.0,BuiltIn,2007.0,3.0,2.0,550.0,4.0,4.0,2,208,0,0.0,0.0,0,8,2007,12.623061104072981,train,1,3794.0,15
62,230,905109170,twenty,RL,0.0,20062,2,3,Inside,1,ClearCr,1Story,7,7,1977,2001,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,5.0,4.0,4.0,5.0,1092.0,1.0,0.0,328.0,3,4.0,0,1483,2.0,1.0,1,2,7,2,4.0,Attchd,1977.0,2.0,2.0,690.0,4.0,4.0,2,496,0,0.0,0.0,0,4,2010,12.506177237980511,train,0,2903.0,5
63,1295,902109160,fifty,RM,81.0,7308,3,3,Corner,2,OldTown,1.5Fin,5,5,1920,1950,Gable,WdShing,Wd Shng,None,0.0,1,1,BrkTil,4.0,4.0,1.0,3.0,360.0,1.0,0.0,576.0,3,3.0,0,1740,1.0,0.0,1,4,7,1,5.0,Detchd,1920.0,1.0,1.0,225.0,3.0,3.0,0,0,0,0.0,0.0,0,6,2008,11.713823407337118,train,1,2676.0,8
64,638,535178120,twenty,RL,70.0,8750,3,3,Inside,2,NAmes,1Story,5,5,1955,1955,Gable,AsbShng,AsbShng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,172.0,2.0,483.0,727.0,3,3.0,0,1382,1.0,1.0,1,3,7,0,0.0,Attchd,1955.0,1.0,1.0,350.0,4.0,4.0,2,280,0,0.0,2.0,0,7,2009,11.938193200374572,train,0,2764.0,9
65,2278,923202134,twenty,RL,70.0,8402,3,3,Inside,2,Mitchel,1Story,5,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,1.0,5.0,206.0,1.0,0.0,914.0,4,4.0,0,1120,1.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,12,2007,11.898187865760873,train,1,2240.0,9
66,2202,909252150,seventy,RL,63.0,4000,3,3,Inside,2,Crawfor,2Story,7,8,1930,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,5.0,4.0,1.0,6.0,246.0,1.0,0.0,285.0,2,4.0,0,1098,2.0,0.0,1,2,7,1,5.0,Detchd,1930.0,1.0,1.0,216.0,4.0,4.0,2,0,0,0.0,3.0,0,6,2007,11.908340237224891,train,0,1629.0,7
67,2833,908188150,hundredsixty,RM,32.0,3363,3,3,Inside,2,Edwards,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,117.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,976.0,4,4.0,0,1708,2.0,0.0,1,3,3,0,0.0,Detchd,2004.0,1.0,2.0,380.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2006,11.77528972943772,train,1,2684.0,10
68,1707,528150040,twenty,RL,94.0,13615,2,3,Corner,1,NridgHt,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,510.0,4,2,PConc,6.0,4.0,4.0,1.0,0.0,1.0,0.0,1802.0,4,4.0,0,1802,2.0,1.0,1,4,7,1,5.0,Attchd,2006.0,3.0,3.0,843.0,4.0,4.0,2,158,0,0.0,0.0,0,6,2007,12.826649133255284,train,1,3604.0,10
69,2428,528228565,hundredtwenty,RL,43.0,3013,3,3,Inside,2,Blmngtn,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,145.0,3,2,PConc,5.0,4.0,4.0,6.0,16.0,1.0,0.0,1346.0,4,4.0,0,1506,2.0,0.0,1,3,7,1,5.0,Attchd,2005.0,3.0,2.0,440.0,4.0,4.0,2,142,0,0.0,0.0,0,4,2006,12.27134527214637,train,1,2868.0,8
70,242,905453080,twenty,RL,44.0,17485,1,3,Inside,2,Edwards,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,96.0,3,2,PConc,5.0,4.0,4.0,6.0,1346.0,1.0,0.0,162.0,4,4.0,0,1508,2.0,0.0,1,3,7,2,4.0,Attchd,2009.0,2.0,2.0,572.0,4.0,4.0,2,0,0,0.0,0.0,0,1,2010,12.637952459809789,train,0,3016.0,6
71,1564,914453045,twenty,RL,0.0,23730,1,3,Inside,2,Mitchel,1Story,7,5,1996,1997,Gable,MetalSd,MetalSd,BrkFace,668.0,3,2,PConc,6.0,4.0,2.0,6.0,700.0,1.0,0.0,1140.0,4,4.0,0,2032,4.0,0.0,1,3,7,0,0.0,Attchd,1996.0,3.0,3.0,786.0,4.0,4.0,2,0,0,0.0,0.0,0,9,2008,12.611537753638338,train,1,3872.0,10
72,2613,535403150,twenty,RL,79.0,8910,3,3,Corner,2,NAmes,1Story,6,6,1959,1959,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,4.0,4.0,2.0,5.0,655.0,1.0,0.0,0.0,4,4.0,0,1194,1.0,1.0,1,2,7,1,3.0,BuiltIn,1954.0,3.0,2.0,539.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,11.979799201207037,train,1,1849.0,9
73,2832,908188140,hundredsixty,RM,24.0,2522,3,3,Inside,2,Edwards,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,50.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,970.0,4,4.0,0,1709,2.0,0.0,1,3,3,0,0.0,Detchd,2004.0,1.0,2.0,380.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2006,11.831379196088763,train,1,2679.0,10
74,2459,528439030,twenty,RL,73.0,8688,3,3,Inside,2,Somerst,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,3,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1616.0,4,4.0,0,1616,2.0,0.0,1,3,7,0,0.0,Attchd,2005.0,2.0,3.0,834.0,4.0,4.0,2,208,0,0.0,0.0,0,4,2006,12.354492650648448,train,1,3232.0,10
75,1360,903452025,thirty,RM,0.0,6291,2,3,Inside,2,IDOTRR,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,3,3,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,768.0,2,4.0,0,768,1.0,0.0,1,2,7,0,0.0,Detchd,1930.0,1.0,2.0,440.0,4.0,4.0,0,0,0,0.0,0.0,0,7,2008,11.449453042014655,train,1,1536.0,5
76,2723,905200380,thirty,RL,0.0,17529,3,3,Inside,2,Sawyer,1Story,5,5,1924,1950,Gable,BrkFace,Wd Sdng,Stone,65.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,872.0,1,2.0,0,872,1.0,0.0,1,1,4,1,5.0,Detchd,1924.0,1.0,1.0,322.0,3.0,3.0,0,0,0,0.0,0.0,0,4,2006,11.56171562913966,train,1,1744.0,7
77,1350,903235100,thirty,RM,60.0,6324,2,3,Inside,2,BrkSide,1Story,4,6,1927,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,520.0,1,4.0,0,520,1.0,0.0,1,1,7,0,0.0,Detchd,1920.0,1.0,1.0,240.0,3.0,4.0,2,49,0,0.0,0.0,0,5,2008,11.134589024250317,train,1,1040.0,5
78,136,535106190,ninety,RL,80.0,11600,3,3,Corner,2,NAmes,2Story,5,5,1960,1960,Gable,MetalSd,MetalSd,BrkFace,361.0,2,2,CBlock,4.0,4.0,1.0,3.0,443.0,1.0,0.0,662.0,2,3.0,0,2274,2.0,0.0,2,2,7,0,0.0,Detchd,1960.0,1.0,2.0,480.0,4.0,4.0,2,0,0,0.0,0.0,0,1,2010,11.946654038351252,train,0,3379.0,17
79,2235,910201050,fifty,RM,50.0,7288,3,3,Inside,2,IDOTRR,1.5Fin,5,7,1925,2003,Gable,VinylSd,VinylSd,None,0.0,3,3,BrkTil,4.0,2.0,1.0,1.0,0.0,1.0,0.0,936.0,4,4.0,0,1601,2.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9,2007,11.774135217090894,train,1,2537.0,9
80,1993,902301130,seventy,RM,35.0,4571,3,3,Inside,2,OldTown,2Story,5,7,1910,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4.0,4.0,1.0,4.0,168.0,1.0,0.0,448.0,4,4.0,0,1232,1.0,0.0,1,2,7,0,0.0,Detchd,1920.0,1.0,2.0,480.0,3.0,3.0,2,280,0,0.0,0.0,0,6,2007,11.643953727376633,train,1,1848.0,9
81,367,527214050,twenty,RL,63.0,17423,2,3,CulDSac,2,StoneBr,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,748.0,4,2,PConc,6.0,4.0,1.0,6.0,1904.0,1.0,0.0,312.0,4,4.0,0,2234,3.0,0.0,1,4,7,1,5.0,Attchd,2009.0,3.0,3.0,1166.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2009,13.1260306447518,train,1,4450.0,10
82,1309,902300215,fifty,RM,100.0,12665,2,3,Inside,2,OldTown,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,2.0,1.0,0.0,1.0,0.0,876.0,3,4.0,0,1416,1.0,1.0,1,2,7,1,5.0,Detchd,1949.0,1.0,3.0,720.0,4.0,4.0,2,418,0,0.0,0.0,0,6,2008,11.94405831982697,train,1,2292.0,11
83,402,527425110,twenty,RL,60.0,9000,3,3,FR2,2,NAmes,1Story,4,7,1971,2006,Gable,VinylSd,VinylSd,None,0.0,2,3,CBlock,4.0,4.0,1.0,5.0,240.0,1.0,0.0,624.0,3,4.0,0,864,1.0,0.0,1,2,7,0,0.0,Detchd,1986.0,1.0,2.0,576.0,4.0,4.0,2,200,0,0.0,2.0,0,7,2009,11.77528972943772,train,0,1728.0,8
84,1592,923203140,hundredtwenty,RM,32.0,4500,3,3,FR2,2,Mitchel,1Story,6,5,1997,1997,Hip,VinylSd,VinylSd,BrkFace,197.0,2,2,PConc,6.0,4.0,1.0,6.0,864.0,1.0,0.0,325.0,4,4.0,0,1189,3.0,0.0,1,2,7,0,0.0,Attchd,1997.0,2.0,2.0,392.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2008,11.986049221552207,train,1,2378.0,6
85,2409,528186110,hundredtwenty,RL,48.0,6373,3,3,Inside,2,NridgHt,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,572.0,4,2,PConc,6.0,5.0,1.0,6.0,415.0,1.0,0.0,1251.0,4,4.0,0,1666,3.0,0.0,1,3,7,1,5.0,Attchd,2006.0,2.0,2.0,575.0,4.0,4.0,2,228,0,0.0,0.0,0,6,2006,12.644617856906528,train,1,3332.0,8
86,539,531371050,twenty,RL,67.0,10083,3,3,Inside,2,SawyerW,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,none,0.0,3,2,PConc,5.0,4.0,1.0,6.0,833.0,1.0,0.0,343.0,4,4.0,0,1200,3.0,0.0,1,3,7,0,0.0,Attchd,2003.0,2.0,2.0,555.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2009,12.127570417375216,train,1,2376.0,7
87,1940,535327200,twenty,RL,70.0,13300,3,3,Inside,2,NAmes,1Story,5,7,1956,2000,Hip,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,5.0,4.0,1.0,3.0,377.0,1.0,0.0,551.0,2,4.0,0,928,1.0,0.0,1,2,7,0,0.0,Attchd,1956.0,1.0,1.0,252.0,4.0,4.0,2,261,0,0.0,0.0,0,6,2007,11.790557201568507,train,1,1856.0,6
88,588,534129370,twenty,RL,80.0,9600,3,3,Inside,2,NWAmes,1Story,5,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,128.0,2,2,CBlock,5.0,4.0,2.0,5.0,553.0,3.0,147.0,588.0,2,4.0,0,1336,2.0,1.0,1,2,7,1,3.0,Attchd,1969.0,2.0,2.0,502.0,4.0,4.0,2,312,0,0.0,0.0,650,8,2009,12.0015054797889,train,1,2624.0,9
89,96,533210060,hundredsixty,FV,30.0,3215,3,3,Inside,2,Somerst,2Story,7,5,2004,2004,Gable,MetalSd,MetalSd,BrkFace,120.0,3,2,PConc,5.0,4.0,3.0,6.0,280.0,1.0,0.0,320.0,4,4.0,0,1200,2.0,1.0,1,3,7,0,0.0,Detchd,2004.0,2.0,2.0,480.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2010,11.951180395901384,train,1,1800.0,6
90,1187,534127210,eighty,RL,0.0,11104,2,3,Inside,2,NWAmes,SLvl,6,6,1969,1969,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,3.0,6.0,828.0,1.0,0.0,599.0,3,4.0,0,1427,2.0,1.0,1,2,7,0,0.0,Attchd,1969.0,2.0,2.0,516.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2008,12.117241431823558,train,1,2854.0,11
91,2154,907280090,sixty,RL,0.0,15295,0,3,Corner,2,CollgCr,2Story,7,5,1996,2002,Gable,VinylSd,VinylSd,BrkFace,254.0,3,2,PConc,5.0,4.0,2.0,6.0,762.0,1.0,0.0,98.0,4,4.0,0,1992,3.0,1.0,1,3,5,2,4.0,Attchd,1996.0,2.0,2.0,608.0,4.0,4.0,2,225,0,0.0,0.0,0,6,2007,12.259613412458204,train,1,2852.0,10
92,550,531452260,sixty,RL,70.0,9109,3,3,Inside,2,SawyerW,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,2.0,36.0,6.0,596.0,122.0,4,4.0,0,1540,3.0,1.0,1,3,7,0,0.0,Attchd,1994.0,2.0,2.0,495.0,4.0,4.0,2,140,0,0.0,0.0,0,10,2009,12.122691036591123,train,1,2294.0,9
93,811,906226100,ninety,RL,64.0,7018,3,3,Inside,2,SawyerW,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0,1535,2.0,0.0,2,2,7,0,0.0,Attchd,1979.0,1.0,2.0,400.0,4.0,4.0,2,0,0,0.0,4.0,0,6,2009,11.685684782260491,train,0,1535.0,12
94,124,534403410,eighty,RL,0.0,14112,2,3,Corner,2,NAmes,SLvl,5,7,1964,1964,Hip,Wd Sdng,HdBoard,BrkFace,86.0,2,2,PConc,4.0,4.0,3.0,6.0,1014.0,1.0,0.0,138.0,2,4.0,0,1152,2.0,0.0,1,2,7,1,5.0,Attchd,1964.0,2.0,2.0,484.0,4.0,4.0,2,227,0,0.0,0.0,0,4,2010,12.103486056755072,train,0,2304.0,9
95,1836,533206060,hundredtwenty,FV,80.0,3523,2,3,Inside,2,Somerst,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,30.0,3,2,PConc,5.0,4.0,1.0,6.0,60.0,1.0,0.0,1081.0,4,4.0,0,1151,3.0,0.0,1,3,7,0,0.0,Attchd,2006.0,3.0,2.0,484.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2007,12.01974306733868,train,1,2292.0,7
96,779,905200350,eighty,RL,88.0,15312,3,3,Inside,2,Sawyer,SLvl,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,54.0,2,2,CBlock,4.0,4.0,3.0,4.0,588.0,1.0,0.0,550.0,4,4.0,0,1138,1.0,1.0,1,2,7,1,4.0,Attchd,1960.0,2.0,2.0,480.0,4.0,4.0,2,0,0,0.0,3.0,0,3,2009,11.904967552746252,train,1,2276.0,9
97,1886,534276180,twenty,RL,74.0,7450,2,3,Inside,2,NAmes,1Story,5,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,438.0,2.0,206.0,250.0,3,4.0,0,1074,1.0,0.0,1,3,6,1,5.0,Detchd,1966.0,1.0,2.0,396.0,4.0,4.0,2,0,0,0.0,2.0,0,1,2007,11.728036844587175,train,1,1968.0,8
98,1724,528186090,hundredtwenty,RL,60.0,7313,3,3,Inside,2,NridgHt,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,4,2,PConc,6.0,4.0,1.0,6.0,1153.0,1.0,0.0,408.0,4,4.0,0,1561,3.0,0.0,1,4,7,1,5.0,Attchd,2005.0,3.0,2.0,556.0,4.0,4.0,2,203,0,0.0,0.0,0,8,2007,12.533576212168626,train,1,3122.0,8
99,2450,528358030,sixty,RL,83.0,10019,2,3,Inside,2,NoRidge,2Story,8,5,1995,1995,Hip,VinylSd,VinylSd,BrkFace,397.0,3,2,PConc,5.0,4.0,1.0,5.0,527.0,1.0,0.0,815.0,4,4.0,0,2726,2.0,1.0,1,3,7,1,6.0,Attchd,1995.0,2.0,3.0,725.0,4.0,4.0,2,307,0,0.0,0.0,0,6,2006,12.765688433465597,train,1,4068.0,13
100,1013,527214030,twenty,RL,53.0,15401,2,3,CulDSac,2,StoneBr,1Story,9,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,296.0,4,2,PConc,6.0,4.0,4.0,6.0,1337.0,1.0,0.0,547.0,4,4.0,0,1884,3.0,0.0,1,4,7,1,5.0,Attchd,2004.0,3.0,3.0,670.0,4.0,4.0,2,214,0,0.0,0.0,0,9,2008,12.866179972011919,train,1,3768.0,9
101,2084,905476170,thirty,RL,58.0,9098,2,3,Inside,2,Edwards,1Story,4,7,1920,2002,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,2.0,5.0,348.0,1.0,0.0,180.0,4,4.0,0,605,2.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,7,2007,11.362102575235644,train,1,1133.0,7
102,1184,533350120,twenty,RL,103.0,16280,3,3,Inside,2,Veenker,1Story,8,9,1976,2007,Gable,VinylSd,VinylSd,None,0.0,4,4,CBlock,5.0,6.0,2.0,6.0,1044.0,3.0,382.0,0.0,4,4.0,0,1671,4.0,0.0,1,4,7,1,5.0,Attchd,1976.0,2.0,2.0,550.0,4.0,4.0,2,280,0,0.0,2.0,0,5,2008,12.577636201962656,train,1,3097.0,9
103,728,902477130,thirty,C (all),72.0,9392,3,3,Corner,2,IDOTRR,1Story,3,3,1900,1950,Mansard,AsbShng,AsbShng,None,0.0,2,1,CBlock,3.0,4.0,1.0,1.0,0.0,1.0,0.0,245.0,2,4.0,0,797,1.0,0.0,1,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9,2009,10.691944912900398,train,1,1042.0,7
104,950,914474070,sixty,RL,71.0,12209,2,3,CulDSac,2,Mitchel,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,6.0,4.0,1.0,5.0,690.0,1.0,0.0,114.0,4,4.0,0,1961,3.0,1.0,1,3,7,1,4.0,BuiltIn,2001.0,3.0,2.0,560.0,4.0,4.0,2,125,0,0.0,0.0,0,6,2009,12.2783933071098,train,1,2765.0,10
105,2524,534125210,hundredninety,RL,79.0,13110,2,3,Corner,2,NWAmes,1Story,5,6,1972,1972,Gable,Plywood,Plywood,BrkFace,144.0,2,2,CBlock,5.0,4.0,1.0,6.0,962.0,1.0,0.0,191.0,4,4.0,0,1193,3.0,0.0,1,2,7,0,0.0,Attchd,1972.0,3.0,2.0,501.0,4.0,4.0,2,140,0,0.0,3.0,0,7,2006,11.894780707439258,train,1,2346.0,8
106,2513,533223080,hundredsixty,FV,0.0,2651,3,3,FR2,2,Somerst,2Story,7,5,2000,2000,Gable,MetalSd,MetalSd,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,641.0,1.0,0.0,32.0,4,4.0,0,1382,3.0,1.0,1,3,7,0,0.0,Detchd,2000.0,1.0,2.0,490.0,4.0,4.0,2,153,0,0.0,0.0,0,4,2006,12.013700752882718,train,1,2055.0,9
107,2028,903427040,fifty,RM,60.0,8520,3,3,Inside,2,OldTown,1.5Fin,6,7,1916,1950,Gable,Stucco,Stucco,None,0.0,2,3,BrkTil,4.0,4.0,1.0,3.0,168.0,2.0,546.0,0.0,2,4.0,0,2526,2.0,0.0,1,3,7,1,5.0,Detchd,1916.0,1.0,1.0,216.0,4.0,4.0,2,88,0,0.0,2.0,0,8,2007,11.820410164718188,train,1,3240.0,15
108,2309,526303060,twenty,RL,0.0,39384,2,3,CulDSac,0,NAmes,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,2,2,CBlock,5.0,4.0,4.0,5.0,1110.0,1.0,0.0,595.0,4,4.0,0,1390,2.0,1.0,1,4,6,2,5.0,Attchd,1957.0,1.0,2.0,550.0,4.0,4.0,2,0,0,0.0,0.0,0,10,2006,12.437184366493561,train,1,3095.0,5
109,51,528188120,hundredsixty,RL,36.0,2628,3,3,Inside,2,NridgHt,2Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,106.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,764.0,4,4.0,0,1626,2.0,1.0,1,3,7,0,0.0,BuiltIn,2003.0,2.0,2.0,474.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2010,12.075394321888057,train,1,2390.0,8
110,699,902106010,seventy,RM,57.0,6406,3,3,Inside,2,OldTown,2Story,5,6,1939,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,5.0,421.0,1.0,0.0,269.0,2,3.0,0,1558,1.0,1.0,1,2,7,1,5.0,Detchd,1939.0,1.0,2.0,400.0,4.0,4.0,2,0,0,0.0,3.0,0,10,2009,11.918390573078392,train,1,2248.0,10
111,1881,534252110,twenty,RL,0.0,12342,2,3,Inside,2,NAmes,1Story,5,5,1960,1978,Hip,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,978.0,2,4.0,0,1422,1.0,0.0,1,2,6,1,4.0,Attchd,1960.0,2.0,1.0,286.0,4.0,4.0,2,0,0,0.0,2.0,600,8,2007,11.848683160653573,train,1,2400.0,9
112,1345,903232090,fifty,RM,52.0,6240,3,3,Inside,2,BrkSide,1.5Fin,5,7,1930,1992,Gable,MetalSd,MetalSd,None,0.0,2,2,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1078.0,2,4.0,0,1573,2.0,0.0,1,2,7,1,5.0,Detchd,1930.0,1.0,2.0,360.0,4.0,4.0,1,0,0,0.0,0.0,0,6,2008,12.000891794590137,train,0,2651.0,11
113,166,535457010,twenty,RL,87.0,10000,2,3,Corner,2,NAmes,1Story,6,6,1962,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,261.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1116.0,2,4.0,0,1116,1.0,1.0,1,2,7,0,0.0,Attchd,1962.0,1.0,2.0,440.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2010,11.982929094215963,train,1,2232.0,8
114,781,905228050,twenty,RL,0.0,9000,3,3,Corner,2,Sawyer,1Story,2,2,1947,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,0,660,1.0,0.0,1,1,5,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,6,2009,11.065074640365626,train,1,660.0,7
115,379,527354200,twenty,RL,80.0,11088,3,3,Inside,2,NWAmes,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,2,2,PConc,4.0,4.0,1.0,5.0,832.0,1.0,0.0,308.0,3,4.0,0,1707,2.0,0.0,1,2,7,1,4.0,Attchd,1978.0,3.0,2.0,479.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2009,12.122691036591123,train,0,2847.0,10
116,2818,908102320,twenty,RL,134.0,17755,3,3,Inside,2,Edwards,1Story,5,4,1959,1959,Gable,HdBoard,Plywood,BrkFace,132.0,2,2,CBlock,4.0,4.0,1.0,4.0,176.0,1.0,0.0,1290.0,2,4.0,0,1466,1.0,1.0,1,1,7,2,5.0,Attchd,1959.0,3.0,2.0,528.0,4.0,4.0,2,0,0,0.0,0.0,0,11,2006,11.917723684090689,train,1,2932.0,9
117,1168,533215020,hundredtwenty,FV,0.0,4765,2,3,Inside,2,Somerst,1Story,9,5,2000,2000,Hip,MetalSd,MetalSd,BrkFace,260.0,3,2,PConc,5.0,4.0,3.0,6.0,1027.0,1.0,0.0,587.0,4,4.0,0,1638,3.0,0.0,1,4,7,1,4.0,Attchd,2000.0,3.0,2.0,495.0,4.0,4.0,2,230,0,0.0,0.0,0,7,2008,12.611537753638338,train,1,3252.0,7
118,1396,905226110,hundredninety,RL,0.0,10532,3,3,Corner,2,ClearCr,1Story,5,3,1960,1960,Flat,Plywood,Plywood,Stone,275.0,2,2,CBlock,4.0,4.0,2.0,3.0,988.0,1.0,0.0,0.0,3,4.0,0,1721,3.0,0.0,1,2,4,2,4.0,Basment,1960.0,1.0,2.0,626.0,4.0,4.0,2,50,0,0.0,0.0,0,12,2008,11.884489021402711,train,1,2709.0,10
119,838,907130100,sixty,RL,65.0,15426,2,3,Inside,2,CollgCr,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,1.0,6.0,821.0,1.0,0.0,107.0,4,4.0,0,1764,3.0,1.0,1,3,7,0,0.0,Attchd,1997.0,2.0,2.0,470.0,4.0,4.0,2,276,0,0.0,3.0,0,8,2009,12.352335152508426,train,1,2692.0,10
120,1492,908127120,thirty,RL,63.0,13907,3,3,Inside,2,Edwards,1Story,5,6,1940,1969,Gable,WdShing,Wd Shng,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,290.0,1.0,0.0,706.0,4,4.0,0,996,2.0,0.0,1,2,7,1,5.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,144,0,0.0,0.0,0,7,2008,11.589886506106357,train,0,1992.0,9
